Depth (m), Temperature (deg C)
-9.978633301261126576e+00,8.498302921906565643e+02
-9.964465023220444806e+00,8.499446886444858364e+02
-9.950104071308214060e+00,8.500590850983152222e+02
-9.935917014157329419e+00,8.501734815521447217e+02
-9.921161358571236377e+00,8.502878780059739938e+02
-9.907662503441084567e+00,8.504022744598032659e+02
-9.894067154103989736e+00,8.505166709136327654e+02
-9.881505570869110855e+00,8.506310673674621512e+02
-9.869621962054047515e+00,8.507454638212914233e+02
-9.857650728553329245e+00,8.508598602751206954e+02
-9.844273576025798889e+00,8.509742567289501949e+02
-9.830684080959628091e+00,8.510886531827794670e+02
-9.818558956801910043e+00,8.512030496366088528e+02
-9.807556314886738846e+00,8.513174460904381249e+02
-9.793493136570567970e+00,8.514318425442676244e+02
-9.780379550379858955e+00,8.515462389980968965e+02
-9.765533904444694713e+00,8.516606354519262823e+02
-9.750054625497313054e+00,8.517750319057557817e+02
-9.735422207921851978e+00,8.518894283595850538e+02
-9.721652242683273215e+00,8.520038248134143259e+02
-9.708782573500316815e+00,8.521182212672435980e+02
-9.696427575093158779e+00,8.522326177210732112e+02
-9.683989977674663407e+00,8.523470141749024833e+02
-9.671139525605578768e+00,8.524614106287317554e+02
-9.657263580316589824e+00,8.525758070825610275e+02
-9.643887454787916980e+00,8.526902035363905270e+02
-9.630620816554305463e+00,8.528045999902199128e+02
-9.618142553892433000e+00,8.529189964440491849e+02
-9.604550721301290395e+00,8.530333928978784570e+02
-9.593063127887150543e+00,8.531477893517079565e+02
-9.580752743771276059e+00,8.532621858055373423e+02
-9.567619376670771558e+00,8.533765822593666144e+02
-9.554350889056520302e+00,8.534909787131961139e+02
-9.539226876478478445e+00,8.536053751670253860e+02
-9.525401130019702123e+00,8.537197716208546581e+02
-9.510835172760431888e+00,8.538341680746840439e+02
-9.497444019478987087e+00,8.539485645285135433e+02
-9.483684481423956925e+00,8.540629609823428154e+02
-9.470834351147143337e+00,8.541773574361720875e+02
-9.457496982901302474e+00,8.542917538900014733e+02
-9.444065091921530097e+00,8.544061503438309728e+02
-9.430720799199487914e+00,8.545205467976602449e+02
-9.417234141240616196e+00,8.546349432514895170e+02
-9.404872958117771020e+00,8.547493397053190165e+02
-9.391326077695868690e+00,8.548637361591484023e+02
-9.378410471822689942e+00,8.549781326129776744e+02
-9.364473779658105457e+00,8.550925290668069465e+02
-9.351545431736385083e+00,8.552069255206364460e+02
-9.337588750178360542e+00,8.553213219744657181e+02
-9.324455912566071092e+00,8.554357184282951039e+02
-9.310168146171909243e+00,8.555501148821243760e+02
-9.297284995020969944e+00,8.556645113359538755e+02
-9.285543860184413134e+00,8.557789077897831476e+02
-9.270304490629781569e+00,8.558933042436125334e+02
-9.255069542872270461e+00,8.560077006974418055e+02
-9.239640933565869574e+00,8.561220971512713049e+02
-9.225226741778651984e+00,8.562364936051005770e+02
-9.211486666419487435e+00,8.563508900589298491e+02
-9.198541134610506376e+00,8.564652865127594623e+02
-9.184967110579348670e+00,8.565796829665887344e+02
-9.171276568033663423e+00,8.566940794204180065e+02
-9.157842873915013726e+00,8.568084758742472786e+02
-9.143995250246883089e+00,8.569228723280768918e+02
-9.130970157754335403e+00,8.570372687819061639e+02
-9.116757014994741226e+00,8.571516652357354360e+02
-9.101869000618831862e+00,8.572660616895647081e+02
-9.085592687369741682e+00,8.573804581433942076e+02
-9.069864466175365791e+00,8.574948545972235934e+02
-9.054552863923861494e+00,8.576092510510528655e+02
-9.038740728086064991e+00,8.577236475048821376e+02
-9.025119372959144570e+00,8.578380439587116371e+02
-9.011762984867941029e+00,8.579524404125409092e+02
-8.998293041030589023e+00,8.580668368663702950e+02
-8.985295065529747660e+00,8.581812333201997944e+02
-8.972642317888720243e+00,8.582956297740290665e+02
-8.960220420689616105e+00,8.584100262278583386e+02
-8.948151210014328782e+00,8.585244226816877244e+02
-8.934811845103498129e+00,8.586388191355172239e+02
-8.919160316167422664e+00,8.587532155893464960e+02
-8.902842966046041084e+00,8.588676120431757681e+02
-8.886886434947456337e+00,8.589820084970050402e+02
-8.871618285616493793e+00,8.590964049508346534e+02
-8.856794675753080881e+00,8.592108014046639255e+02
-8.841724783489409489e+00,8.593251978584931976e+02
-8.828629669411297343e+00,8.594395943123226971e+02
-8.813786774507249788e+00,8.595539907661519692e+02
-8.800150516466933581e+00,8.596683872199813550e+02
-8.788124501880828277e+00,8.597827836738106271e+02
-8.773601303559059872e+00,8.598971801276401266e+02
-8.759568735450283583e+00,8.600115765814693987e+02
-8.745215265241988334e+00,8.601259730352987845e+02
-8.730023452395297312e+00,8.602403694891280566e+02
-8.715811734852508152e+00,8.603547659429575560e+02
-8.700468717177800571e+00,8.604691623967868281e+02
-8.685599903273322653e+00,8.605835588506161002e+02
-8.672534664352884448e+00,8.606979553044454860e+02
-8.658118678294117743e+00,8.608123517582749855e+02
-8.644137191277909693e+00,8.609267482121042576e+02
-8.630149996632864529e+00,8.610411446659335297e+02
-8.614265038283386744e+00,8.611555411197631429e+02
-8.598500356225637020e+00,8.612699375735924150e+02
-8.581475787626883900e+00,8.613843340274216871e+02
-8.564733876136136459e+00,8.614987304812509592e+02
-8.547972108068439212e+00,8.616131269350804587e+02
-8.532948170491492235e+00,8.617275233889098445e+02
-8.518483014892771266e+00,8.618419198427391166e+02
-8.505013277578093778e+00,8.619563162965683887e+02
-8.490520155774129663e+00,8.620707127503978882e+02
-8.475411793296844465e+00,8.621851092042271603e+02
-8.460150321520769623e+00,8.622995056580565461e+02
-8.445817426190945554e+00,8.624139021118860455e+02
-8.431057646803440164e+00,8.625282985657153176e+02
-8.416098508009019596e+00,8.626426950195445897e+02
-8.400271284394426274e+00,8.627570914733739755e+02
-8.384962465765143591e+00,8.628714879272034750e+02
-8.368921743929627510e+00,8.629858843810327471e+02
-8.353363816027199462e+00,8.631002808348620192e+02
-8.339400962110492088e+00,8.632146772886912913e+02
-8.325584171669275335e+00,8.633290737425209045e+02
-8.312305536273104423e+00,8.634434701963501766e+02
-8.297489805087415959e+00,8.635578666501794487e+02
-8.282165134579662080e+00,8.636722631040087208e+02
-8.266669137736011308e+00,8.637866595578382203e+02
-8.249568832501825710e+00,8.639010560116676061e+02
-8.233741847530282598e+00,8.640154524654968782e+02
-8.218535209841620670e+00,8.641298489193263777e+02
-8.204014005349579364e+00,8.642442453731556498e+02
-8.189391918514148827e+00,8.643586418269850356e+02
-8.176494918711069815e+00,8.644730382808143077e+02
-8.162072115144042073e+00,8.645874347346438071e+02
-8.145320867680039711e+00,8.647018311884730792e+02
-8.128481580877071622e+00,8.648162276423023513e+02
-8.112969468554805275e+00,8.649306240961317371e+02
-8.097603836171602509e+00,8.650450205499612366e+02
-8.082469238370052267e+00,8.651594170037905087e+02
-8.068588584966743582e+00,8.652738134576197808e+02
-8.053870205242281699e+00,8.653882099114493940e+02
-8.037375593220570380e+00,8.655026063652786661e+02
-8.022291181510052382e+00,8.656170028191079382e+02
-8.007377515272800395e+00,8.657313992729372103e+02
-7.992668233281183809e+00,8.658457957267667098e+02
-7.978719231111107923e+00,8.659601921805960956e+02
-7.963142673072133526e+00,8.660745886344253677e+02
-7.946982654008891700e+00,8.661889850882546398e+02
-7.930186698059625172e+00,8.663033815420841393e+02
-7.914456404455370020e+00,8.664177779959134114e+02
-7.898626036012137419e+00,8.665321744497427972e+02
-7.882950279361196522e+00,8.666465709035720693e+02
-7.868808478406935869e+00,8.667609673574015687e+02
-7.855165984216409214e+00,8.668753638112308408e+02
-7.838980491374537785e+00,8.669897602650602266e+02
-7.825059316927640118e+00,8.671041567188897261e+02
-7.810784302561042836e+00,8.672185531727189982e+02
-7.795982412226854841e+00,8.673329496265482703e+02
-7.778923432867566490e+00,8.674473460803775424e+02
-7.763020537227525608e+00,8.675617425342071556e+02
-7.746939250320118653e+00,8.676761389880364277e+02
-7.732306681485644262e+00,8.677905354418656998e+02
-7.718828868710533087e+00,8.679049318956949719e+02
-7.706340241775746058e+00,8.680193283495244714e+02
-7.692709866520495154e+00,8.681337248033538572e+02
-7.678300052349867677e+00,8.682481212571831293e+02
-7.663745430359826472e+00,8.683625177110124014e+02
-7.648717214282868326e+00,8.684769141648419009e+02
-7.632280466423432053e+00,8.685913106186712866e+02
-7.615736824381290404e+00,8.687057070725005588e+02
-7.598469006663314040e+00,8.688201035263300582e+02
-7.582135672966555440e+00,8.689344999801593303e+02
-7.564606510715538690e+00,8.690488964339886024e+02
-7.550622085674376649e+00,8.691632928878179882e+02
-7.535807045110093583e+00,8.692776893416474877e+02
-7.521462630847212338e+00,8.693920857954767598e+02
-7.506183613748772743e+00,8.695064822493060319e+02
-7.492170966663990406e+00,8.696208787031354177e+02
-7.477930655808716409e+00,8.697352751569649172e+02
-7.464454426254121699e+00,8.698496716107941893e+02
-7.450342318068167380e+00,8.699640680646234614e+02
-7.437454342719621359e+00,8.700784645184529609e+02
-7.421730926192672939e+00,8.701928609722823467e+02
-7.406963407627391582e+00,8.703072574261116188e+02
-7.389905580152813513e+00,8.704216538799408909e+02
-7.371074199561920004e+00,8.705360503337703904e+02
-7.355117161384160163e+00,8.706504467875996625e+02
-7.340268448909604615e+00,8.707648432414290482e+02
-7.326840071553427869e+00,8.708792396952583204e+02
-7.313263757399191434e+00,8.709936361490878198e+02
-7.300409806530907098e+00,8.711080326029170919e+02
-7.285767960750810346e+00,8.712224290567464777e+02
-7.272550916516954622e+00,8.713368255105757498e+02
-7.261663426692623879e+00,8.714512219644052493e+02
-7.250106402201393685e+00,8.715656184182345214e+02
-7.235377626982594457e+00,8.716800148720637935e+02
-7.221265610578454286e+00,8.717944113258934067e+02
-7.203665695211503461e+00,8.719088077797226788e+02
-7.186165387414951589e+00,8.720232042335519509e+02
-7.167629039493585985e+00,8.721376006873812230e+02
-7.149350573238550943e+00,8.722519971412107225e+02
-7.132728271193303549e+00,8.723663935950401083e+02
-7.117745718230641394e+00,8.724807900488693804e+02
-7.103654436885376455e+00,8.725951865026986525e+02
-7.091969429872319708e+00,8.727095829565281520e+02
-7.080621350010611437e+00,8.728239794103575377e+02
-7.067619441658191448e+00,8.729383758641868098e+02
-7.055039241920537663e+00,8.730527723180163093e+02
-7.039642841104856608e+00,8.731671687718455814e+02
-7.023884126545157258e+00,8.732815652256748535e+02
-7.009581224115216891e+00,8.733959616795042393e+02
-6.993236547408391068e+00,8.735103581333337388e+02
-6.976371150190982640e+00,8.736247545871630109e+02
-6.958685894249173387e+00,8.737391510409922830e+02
-6.941776115031192518e+00,8.738535474948216688e+02
-6.924025848581807807e+00,8.739679439486511683e+02
-6.906544931911468232e+00,8.740823404024804404e+02
-6.888699679257724640e+00,8.741967368563097125e+02
-6.871573380218390703e+00,8.743111333101389846e+02
-6.857940316848256224e+00,8.744255297639685978e+02
-6.844519309745171753e+00,8.745399262177978699e+02
-6.832382359822656959e+00,8.746543226716271420e+02
-6.819713777606689398e+00,8.747687191254566415e+02
-6.806577601816789169e+00,8.748831155792859136e+02
-6.792858431670635966e+00,8.749975120331152993e+02
-6.777242693691275299e+00,8.751119084869445715e+02
-6.760550165909352316e+00,8.752263049407740709e+02
-6.744662466680547475e+00,8.753407013946033430e+02
-6.729218000641424169e+00,8.754550978484327288e+02
-6.714546507220408245e+00,8.755694943022620009e+02
-6.702131673739927464e+00,8.756838907560915004e+02
-6.690448875742784907e+00,8.757982872099207725e+02
-6.676268153623068358e+00,8.759126836637500446e+02
-6.663836457238699218e+00,8.760270801175794304e+02
-6.648392612877852770e+00,8.761414765714089299e+02
-6.635221780295163185e+00,8.762558730252382020e+02
-6.620133072855599821e+00,8.763702694790674741e+02
-6.605186146838557093e+00,8.764846659328969736e+02
-6.589001093572520062e+00,8.765990623867263594e+02
-6.573405697435478423e+00,8.767134588405556315e+02
-6.560029497746208804e+00,8.768278552943849036e+02
-6.544902077684175978e+00,8.769422517482144031e+02
-6.529826066127560225e+00,8.770566482020437888e+02
-6.514198731648060736e+00,8.771710446558730609e+02
-6.497884620677114142e+00,8.772854411097023331e+02
-6.484059193388351794e+00,8.773998375635318325e+02
-6.469284598995976410e+00,8.775142340173611046e+02
-6.455555306642923874e+00,8.776286304711904904e+02
-6.442040000602487382e+00,8.777430269250199899e+02
-6.426909267345955357e+00,8.778574233788492620e+02
-6.411903156880626398e+00,8.779718198326785341e+02
-6.397222413807126529e+00,8.780862162865079199e+02
-6.383209895292450753e+00,8.782006127403374194e+02
-6.368727903445996041e+00,8.783150091941666915e+02
-6.352777067144669054e+00,8.784294056479959636e+02
-6.338215479870227931e+00,8.785438021018252357e+02
-6.320685402426965638e+00,8.786581985556548489e+02
-6.302737892605375869e+00,8.787725950094841210e+02
-6.287940616609875022e+00,8.788869914633133931e+02
-6.274426083867822967e+00,8.790013879171426652e+02
-6.262984630335017400e+00,8.791157843709721647e+02
-6.252758052824034074e+00,8.792301808248015504e+02
-6.242730974934191046e+00,8.793445772786308225e+02
-6.232268313890999778e+00,8.794589737324603220e+02
-6.220514911715794071e+00,8.795733701862895941e+02
-6.207595797809548621e+00,8.796877666401189799e+02
-6.195164213558749466e+00,8.798021630939482520e+02
-6.177982157178655953e+00,8.799165595477777515e+02
-6.159941144141338754e+00,8.800309560016070236e+02
-6.144894579306446225e+00,8.801453524554362957e+02
-6.129527323416244400e+00,8.802597489092656815e+02
-6.116082637060014982e+00,8.803741453630951810e+02
-6.106336501425638552e+00,8.804885418169244531e+02
-6.094654508009974769e+00,8.806029382707537252e+02
-6.084967462818643646e+00,8.807173347245832247e+02
-6.074493337429956341e+00,8.808317311784126105e+02
-6.065717836751765901e+00,8.809461276322418826e+02
-6.056335519097912901e+00,8.810605240860711547e+02
-6.047497376424228577e+00,8.811749205399006541e+02
-6.037923568219996540e+00,8.812893169937300399e+02
-6.022923356917415205e+00,8.814037134475593120e+02
-6.008949015175354624e+00,8.815181099013885841e+02
-5.992664633299312094e+00,8.816325063552180836e+02
-5.976326334886652880e+00,8.817469028090473557e+02
-5.960835506426541031e+00,8.818612992628767415e+02
-5.946046091941685319e+00,8.819756957167060136e+02
-5.934613582237263429e+00,8.820900921705355131e+02
-5.927098798400314728e+00,8.822044886243647852e+02
-5.918719441194180142e+00,8.823188850781941710e+02
-5.910660981268890168e+00,8.824332815320236705e+02
-5.901527972332834437e+00,8.825476779858529426e+02
-5.886516108277050741e+00,8.826620744396822147e+02
-5.871369078749416381e+00,8.827764708935114868e+02
-5.849072642438443381e+00,8.828908673473411000e+02
-5.827733463429735750e+00,8.830052638011703721e+02
-5.805250942167244688e+00,8.831196602549996442e+02
-5.782698965567096394e+00,8.832340567088289163e+02
-5.762760387680796015e+00,8.833484531626584157e+02
-5.746009365698889759e+00,8.834628496164878015e+02
-5.731865101757385617e+00,8.835772460703170736e+02
-5.721038000386710287e+00,8.836916425241465731e+02
-5.710704179085414722e+00,8.838060389779758452e+02
-5.701687567303247661e+00,8.839204354318052310e+02
-5.693244708078608163e+00,8.840348318856345031e+02
-5.679739586660339512e+00,8.841492283394640026e+02
-5.667696439755224525e+00,8.842636247932932747e+02
-5.651930785329049911e+00,8.843780212471225468e+02
-5.636489830334685536e+00,8.844924177009519326e+02
-5.621068453535399634e+00,8.846068141547814321e+02
-5.606033463645268000e+00,8.847212106086107042e+02
-5.592614045973801851e+00,8.848356070624399763e+02
-5.578420973045179032e+00,8.849500035162693621e+02
-5.564197377292635416e+00,8.850643999700988616e+02
-5.549357553428460044e+00,8.851787964239281337e+02
-5.535550946857509480e+00,8.852931928777574058e+02
-5.523773168144581192e+00,8.854075893315869052e+02
-5.512614645454750217e+00,8.855219857854162910e+02
-5.498574917061923806e+00,8.856363822392455631e+02
-5.485601684719445537e+00,8.857507786930748352e+02
-5.470518384396132916e+00,8.858651751469043347e+02
-5.453544810582299895e+00,8.859795716007336068e+02
-5.436635507368677622e+00,8.860939680545629926e+02
-5.420056283116864826e+00,8.862083645083922647e+02
-5.402850202746829922e+00,8.863227609622217642e+02
-5.388202260206915284e+00,8.864371574160510363e+02
-5.373274630027061960e+00,8.865515538698804221e+02
-5.360615991781930489e+00,8.866659503237096942e+02
-5.349057668086651063e+00,8.867803467775391937e+02
